unitprice,name,age,WGS84lat,WGS84lon,lift
61922,金海国际北区,2005,39.89441764,116.486647,TRUE
74658.75,天之骄子,2006,39.89442984,116.4589522,TRUE
105972,康乐里小区,1999,39.89443719,116.3610366,TRUE
82184.2,金桥国际,2004,39.89444312,116.4357422,TRUE
97532.33333,蝶翠华庭,2004,39.89446129,116.325626,TRUE
79878,富贵园二区,2003,39.89458683,116.4251035,TRUE
85977,首府官邸,2007,39.89460067,116.4741143,FALSE
72594.18182,太华公寓,2000,39.89472528,116.4107673,TRUE
91199,富力城E区,2007,39.89479528,116.4439507,TRUE
89440,槐柏树街,1980,39.89482168,116.3526514,FALSE
93736.85714,花市枣苑一期,2002,39.89482957,116.4230126,TRUE
106007,花市枣苑三期,2005,39.89482957,116.4230126,TRUE
93364.5,花市枣苑二期,2004,39.89482957,116.4230126,TRUE
108448,富贵园一区,2004,39.89511181,116.4270971,TRUE
114667,A派公寓,2007,39.89518923,116.4616986,TRUE
80064,莲花池东路24号院,1999,39.89519015,116.3320391,TRUE
74643.4,金泰先锋北区,2008,39.89520158,116.4938868,TRUE
96687,槐柏树街北里,1992,39.89535984,116.3487234,FALSE
119106,厂甸11号院,1984,39.89539339,116.3794553,FALSE
92978.6,白桥大街,1980,39.8955183,116.4329973,FALSE
92980,长椿街,1992,39.8955653,116.3573228,FALSE
138098.6923,庄胜二期,2004,39.89559559,116.3744454,TRUE
88234.5,三庙街,1992,39.89564368,116.3586205,FALSE
129827,和平门外东街,1975,39.89569184,116.37791,FALSE
64795.2,莲花小区,1999,39.89571067,116.2954241,TRUE
80636,小马厂西里,1980,39.89575455,116.3334134,FALSE
69504.04545,沿海赛洛城,2007,39.89578491,116.4991569,TRUE
107086.3,富力城D区,2005,39.89579912,116.4449292,TRUE
114591,莲花池东路,1987,39.89580711,116.3284219,TRUE
63114,双花园南里,1989,39.8958113,116.4480347,FALSE
83237.75,国瑞城西区,2009,39.89615965,116.4140112,TRUE
92065,东花市大街2号院,1980,39.89619984,116.4321409,FALSE
89778.5,新兴年代,2009,39.89637723,116.2632025,TRUE
99935,富力城B区,2004,39.89640754,116.4545863,TRUE
70523.5,黄木庄,1991,39.89662128,116.4581454,TRUE
106583.5,宣武门西大街,1979,39.89664765,116.3487585,TRUE
85476.45,金世纪嘉园,2003,39.89669297,116.438569,TRUE
79796,苹果社区南区,2005,39.8967011,116.4638289,TRUE
127766.1429,新怡家园,2004,39.89674597,116.4088551,TRUE
85106,京城仁合,2004,39.89676361,116.4356766,TRUE
109057,相来家园,2004,39.89677188,116.3526405,TRUE
99111.55556,国瑞城中区,2006,39.89679341,116.4166708,TRUE
61150.5,新世界中心,1996,39.89682352,116.4112965,TRUE
76943,莲花池东路9号院,1998,39.89682438,116.3255673,TRUE
94147,天娇园,2007,39.89686385,116.4335551,TRUE
79501,莲花池东路甲5号院,2003,39.89687056,116.3325769,TRUE
90831,CBD总部公寓一期,2004,39.896925,116.4433709,TRUE
89359.5,东花市北里西区,1995,39.89697921,116.4241463,FALSE
87251,翠微路25号院,1993,39.89700049,116.2957613,FALSE
75851.6,金港国际,2004,39.89703382,116.4741354,TRUE
71305,北小马厂,1990,39.8972054,116.3309832,FALSE
90883,三庙大院,1992,39.8972984,116.3588937,FALSE
88201,花市东三条,1980,39.89737016,116.4321945,FALSE
87151.83333,东环居苑,2004,39.89741636,116.4394142,TRUE
67154,宝润苑,1999,39.8974424,116.4230997,TRUE
72920,太平路甲21号院,1982,39.89753459,116.2731931,FALSE
78989.33333,电信小区,1992,39.89756459,116.3205126,FALSE
90575,白桥苑,2000,39.89760151,116.433453,TRUE
94757.55556,西便门西里,1990,39.89761279,116.3446196,TRUE
63844.5,双花园南里一区,2000,39.89782215,116.4434297,TRUE
96536,东花市北里东区,1991,39.89785746,116.4306098,FALSE
79715,世桥国贸,2003,39.89801969,116.4559934,TRUE
85275.8,东花市北里中区,1994,39.8980247,116.4279336,FALSE
93931.14286,西便门东里,1970,39.89802718,116.3482768,FALSE
123713.6667,复兴门南大街,1984,39.89807581,116.3498662,TRUE
79929,铁西小区,1990,39.89822359,116.3190101,FALSE
82594.5,东后河沿,1999,39.89826433,116.4206781,TRUE
60886.5,大成国际,2007,39.89837036,116.4864169,TRUE
44560.33333,东一时区,2005,39.8984794,116.600789,TRUE
77906,双花园南里二区,2002,39.89851121,116.4458556,TRUE
83154.5,苹果社区北区,2006,39.89856146,116.4637275,TRUE
71008.4,易构空间,2004,39.89865701,116.474483,TRUE
89685,合生国际花园,2008,39.89865978,116.4501696,TRUE
98846,尚座大厦,2002,39.89870918,116.3620419,TRUE
52428,百子湾家园一区,2006,39.89874006,116.5067732,TRUE
58127,百子湾家园三区,2006,39.89874006,116.5067732,TRUE
56330.4,百子湾家园二区,2006,39.89874006,116.5067732,TRUE
74342.33333,北蜂窝30号院,1974,39.89882739,116.3220052,FALSE
77649,金都杭城东区,2008,39.89882968,116.4938637,TRUE
117141,前门西大街,1979,39.89895175,116.3840703,TRUE
91246.25,京禧阁,2013,39.89907172,116.4392336,TRUE
69855.8125,后现代城,2006,39.89907419,116.4792376,TRUE
75238.4,乔建里,1980,39.89910941,116.3197952,FALSE
87747.8,前门东大街,1979,39.89920591,116.3974783,TRUE
93076.66667,崇文门东大街,1970,39.89924231,116.4147592,TRUE
82555,铁医路1号院,1998,39.89933882,116.3174045,FALSE
60241,远洋一方润园2号院,2010,39.89939159,116.5918802,TRUE
46462,远洋一方润园6号院,2010,39.89939159,116.5918802,FALSE
89867,崇文门西大街,1970,39.89942826,116.4094142,TRUE
112999,白云观,1991,39.89943932,116.3374596,FALSE
61812.8,今日家园,2000,39.89947397,116.2750034,TRUE
68326,双花园西里,1984,39.89956716,116.4411469,FALSE
49376,前门前酒店公寓,2009,39.89970434,116.3951859,TRUE
125206,西交民巷62号院,1986,39.89981733,116.3842399,TRUE
140338,石灯胡同6号院,1985,39.89985712,116.3594355,FALSE
52409.5,远洋一方花语苑,2008,39.89986375,116.5942673,TRUE
98147,汽南小区,1954,39.89991596,116.335122,FALSE
145656,佟麟阁路62号院,1988,39.9001462,116.3635139,TRUE
115632.1818,新壁街,2004,39.90054836,116.3747772,FALSE
113555,真武庙六里,1988,39.90074831,116.3426403,TRUE
112969,东交民巷32号院,1979,39.90075207,116.4002663,TRUE
75521,北蜂窝103号院,1986,39.90075268,116.3184044,FALSE
147993,融泽府,2007,39.90117289,116.3408455,TRUE
111382,东交民巷21号院,1980,39.90130136,116.4025671,FALSE
84179,忠实里,1980,39.90135113,116.4398946,TRUE
159947,鲍家街,1989,39.90153895,116.354507,TRUE
124691,佳慧雅园,2008,39.90157844,116.3712483,TRUE
97472,北太平路16号院,2001,39.901733,116.2550135,TRUE
79033,会城门小区,1991,39.90188532,116.3260844,TRUE
123377,新融苑,2000,39.90218059,116.3650166,TRUE
103543,西便门外大街,1995,39.90227139,116.3464723,FALSE
59554.375,远洋一方北润园,2011,39.90227833,116.590455,TRUE
94563,抽屉胡同,1980,39.90237372,116.424261,FALSE
88889.66667,天安国汇,2008,39.90238373,116.3696161,TRUE
89981,北太平路甲18号,2006,39.90244426,116.2513116,FALSE
99617,真武庙四里,1954,39.90245415,116.3423745,FALSE
140051.4,新文化街,1987,39.90254957,116.3622735,TRUE
144443,复地西绒线26号,2009,39.9027567,116.3707306,TRUE
87145,羊坊店路3号院,1988,39.90284005,116.3111127,FALSE
111581,西绒线,2004,39.90294703,116.3725245,FALSE
73343,永安南里,1993,39.9030353,116.4381588,FALSE
107777.4,汽北小区,1960,39.90311854,116.3356675,FALSE
101822.5,北蜂窝路5号院,2009,39.90323429,116.3222816,TRUE
95809,永定路西里小区,1988,39.90325783,116.2575259,FALSE
141295,金融世家,2008,39.9032749,116.3405482,TRUE
88413.33333,铁道部宿舍,1998,39.90342237,116.3226258,TRUE
79899,万豪国际公寓,2001,39.90344361,116.4425551,TRUE
135495,长安兴融中心,2005,39.9035391,116.3557787,TRUE
104965,真武庙二里,1956,39.90354521,116.3389917,FALSE
93180,通用时代国际公寓,2004,39.90355405,116.4438835,TRUE
88241,美华世纪,2004,39.9035607,116.4368593,TRUE
129393,参政胡同19号院,1986,39.90363106,116.3653022,FALSE
145266,教育街,1980,39.90373626,116.3655383,FALSE
120604,大六部口,1990,39.9037902,116.3758475,FALSE
45763,艺水芳园,2005,39.90387514,116.5570648,TRUE
44712.33333,朝阳旺角,2007,39.90391389,116.5825301,TRUE
98485.75,永定路西里,1998,39.90412771,116.2574049,TRUE
110402,台基厂头条2号院,1980,39.90414123,116.4091774,FALSE
102479,台基厂头条10号院,1990,39.90421898,116.4077928,FALSE
91958.33333,苏州胡同,1992,39.90422228,116.4150689,FALSE
41146.57143,金隅康惠园,2011,39.90452304,116.5730686,TRUE
112325,复兴路乙6号院,1986,39.90462886,116.3230796,TRUE
100832.3333,建国门南大街,1986,39.90475242,116.4299603,TRUE
88417.25,复兴路46号院,1988,39.90499864,116.248035,FALSE
70474,盛世嘉园,2000,39.90528741,116.4656961,TRUE
58571,永安东里,1998,39.90531991,116.4444063,FALSE
60973,百朗园,2000,39.90557703,116.2571407,TRUE
61579.25,嘉德公寓,1999,39.90565677,116.2550151,TRUE
90094,复兴路30号院,1985,39.90581663,116.2658571,TRUE
116937.7143,复兴门外大街,1981,39.90587836,116.3374504,TRUE
61586.75,SOHO现代城,2000,39.90612109,116.4686886,TRUE
82860.33333,恒基中心,1997,39.90616085,116.4223175,FALSE
89016.33333,春风胡同社区,1993,39.90657023,116.6636847,FALSE
104860,复兴路乙59号,1995,39.90665196,116.2876164,TRUE
75504.66667,复兴路79号院,1988,39.90666153,116.2644352,TRUE
48941.85714,珠江绿洲,2006,39.90685365,116.5524811,TRUE
105391.2857,建国门内大街,1992,39.90693866,116.4209056,FALSE
105390.5,木樨地,1987,39.90707936,116.3277405,TRUE
111987.5,三里河东路甲14号院,1985,39.90714866,116.3389159,FALSE
102748,万寿路西街12号院,1985,39.90717125,116.2815051,FALSE
103006,万寿路甲6号院,1990,39.90722403,116.28861,FALSE
99861,西翠路12号院,1991,39.90725043,116.2782675,TRUE
82466,茂林居,1989,39.90729485,116.324842,TRUE
76123,永定路70号院,1985,39.90732403,116.262995,FALSE
97067.5,万寿路24号院,1985,39.90732713,116.2893798,FALSE
93017,复兴路63号,1990,39.90734016,116.2849242,TRUE
111888.6667,三里河二区,1999,39.90734738,116.3378793,TRUE
131234,三里河二区B区,2004,39.90734738,116.3378793,TRUE
65454.66667,壹线国际,2008,39.90757872,116.4979163,TRUE
68906,樱花园,1988,39.90779494,116.4329293,TRUE
92106,万寿路18号院,1981,39.90792651,116.2894353,FALSE
93567.2,翠微路2号院,1988,39.90797339,116.2929307,FALSE
121379,钟声胡同,1985,39.90807074,116.3716796,FALSE
130637.3333,太平桥大街,1989,39.90808337,116.3588285,TRUE
104195,南礼士路甲62号院,1978,39.90808726,116.3484264,FALSE
72469.5,光辉里小区,1982,39.90818949,116.4705763,TRUE
89888,翠微路26号院,1989,39.90832473,116.2963118,FALSE
109632,复兴路61号院,1980,39.90839123,116.2845434,FALSE
138829,三里河三区,1975,39.90839924,116.3295528,FALSE
66772.25,东恒时代一期,2003,39.90845297,116.4883885,TRUE
126395,北安里9号院,1983,39.9084756,116.3739701,FALSE
94625,金地名京,2009,39.90889203,116.4910475,TRUE
56090.44444,通惠家园,2001,39.90892122,116.5014042,TRUE
109239.75,贡院六号,2002,39.9090097,116.4253285,TRUE
108989,万寿路西街5号院,2000,39.9090782,116.2865841,FALSE
98579,万寿路西街9号,1999,39.90909135,116.2834653,FALSE
99353,万寿路西街1号院,1985,39.90910714,116.2883264,FALSE
91896.6,水科院,1993,39.90918045,116.3263347,TRUE
95211,贡院九号,2000,39.90919091,116.424018,TRUE
105668.3333,地藏庵,1955,39.9092205,116.3422392,FALSE
79452.5,万寿路12号院,1994,39.90929553,116.291192,FALSE
109291,建邦礼仕阁,2010,39.90934042,116.344934,TRUE
51756.66667,花园闸小区,1991,39.90934925,116.540868,FALSE
68835,白领家园,2004,39.90938034,116.5152109,TRUE
91908.66667,翠微路甲9号院,1987,39.90941466,116.2953747,FALSE
61893.09677,兴隆家园,2002,39.90949224,116.519091,TRUE
100000,翠微路16号院,1983,39.90968149,116.2983048,FALSE
105034,复兴门北大街,1994,39.90978436,116.3506831,TRUE
95694,南礼士路三条南里,2008,39.90982345,116.345194,TRUE
59121.75,慈云寺,1986,39.90989794,116.4836237,FALSE
108749.7143,建国门北大街,1990,39.90997092,116.4295793,TRUE
45050.25,定福庄西街,1983,39.90998369,116.5451922,FALSE
86532.33333,静源居,2002,39.91003306,116.2938428,TRUE
58512.33333,康家园,1994,39.9100489,116.5142347,FALSE
138221.3333,玉渊潭南路9号院,2000,39.91015281,116.3218374,FALSE
108314,贡院头条,1985,39.91020435,116.4251314,FALSE
68884.66667,东恒时代三期,2004,39.91021065,116.4955281,TRUE
97131.57143,柳林馆,1990,39.91021878,116.3053088,TRUE
86248.25,东恒时代二期,2006,39.91064427,116.4924136,TRUE
114973,西总布胡同,1997,39.91067317,116.4164195,FALSE
87816,光华西里,1967,39.91068046,116.4445518,FALSE
110424,二七剧场路,1987,39.91073285,116.3401542,TRUE
115891,东总布胡同,1990,39.91073606,116.4262932,FALSE
114123.4,铁二区,2001,39.91084946,116.3428676,TRUE
90525.83333,蓝堡国际公寓,2004,39.91089892,116.4703993,TRUE
74947.75,爱这城一期,2006,39.91094948,116.4979044,TRUE
81068.6,爱这城二期,2008,39.91094948,116.4979044,TRUE
91658.41667,普惠南里,1989,39.91102107,116.3030217,TRUE
109973,西总布胡同55号院,1990,39.91113899,116.4131241,FALSE
54442.42857,华龙美树,2005,39.91129171,116.573908,TRUE
103614.3333,外交部街,1990,39.91137228,116.4156386,FALSE
106011.3333,小羊宜宾胡同,1990,39.91139229,116.4237391,FALSE
104506,万寿路西街11号院,1999,39.91144135,116.2805177,FALSE
75525,永定路57号院,1988,39.91147427,116.2573846,FALSE
69051,光华欣居,1998,39.91151867,116.4662297,FALSE
91515.45455,翠微南里,1990,39.91155395,116.2961222,FALSE
85157.5,大羊宜宾胡同35号院,1988,39.9115778,116.4215204,FALSE
43342.5,京通苑,2000,39.91158339,116.5915486,TRUE
135450.3333,金宸国际公寓,2000,39.91167727,116.3558487,TRUE
79453,远洋天地一期,2002,39.91177564,116.48639,TRUE
69653.4,远洋天地三期,2004,39.91177564,116.48639,TRUE
75714,远洋天地二期,2002,39.91177564,116.48639,TRUE
99418.5,大羊宜宾胡同31号院,1990,39.91194203,116.4231811,FALSE
121786.6667,罗贤胡同,1996,39.91197818,116.3746956,FALSE
60322,万地名苑,2001,39.91199192,116.2673502,TRUE
100077.5,悦园,2007,39.91204285,116.4644445,FALSE
61209,都会华庭,2007,39.91204948,116.496572,TRUE
107238.2,南礼士路三条北里,1985,39.91207692,116.3436972,FALSE
81269.33333,阳照胡同,1990,39.91213089,116.4228577,FALSE
131974.6,华远北街,2000,39.91246569,116.3660265,TRUE
70351.5,东区国际,2007,39.91250727,116.4825177,TRUE
87582.33333,中兴家园,2000,39.91251931,116.3030796,TRUE
97575,国电中兴家园,2003,39.91251931,116.3030796,TRUE
99299,北总布胡同,1988,39.91263439,116.4252613,FALSE
57141.5,都市经典家园,2003,39.91266409,116.5148928,TRUE
66494.6,玉泉路16号院,1988,39.91271741,116.2497945,FALSE
111671.75,煤渣胡同,1990,39.91273777,116.408271,TRUE
100945.8,东堂子胡同,1989,39.91277251,116.4159687,FALSE
99938.25,赵堂子胡同,1989,39.91281084,116.4228476,FALSE
45459.9,管庄西里,2005,39.91287261,116.5832648,FALSE
62259.88889,建国门北大街5号,2008,39.91292772,116.4275612,TRUE
76663,巴黎公寓,1994,39.9129527,116.3297766,TRUE
108509,月坛南街37号院,1995,39.91305344,116.3404614,FALSE
45099.5,尚东阁,2009,39.91305781,116.5785517,TRUE
111695,月坛南街7号院,1982,39.91307965,116.3459662,FALSE
139270.0909,灵境胡同,1987,39.91311973,116.3727376,FALSE
125323,月坛南街北里,1988,39.91324156,116.3397248,TRUE
77536,爱这城三期,2009,39.91328997,116.500799,TRUE
89268.6,翠微东里,1988,39.91329164,116.2951562,FALSE
89789.5,雅宝公寓,1999,39.91330015,116.4260186,TRUE
54849.5,甘露西园,2000,39.91339402,116.5020163,TRUE
50192.5,旺座中心,2005,39.91348364,116.452265,TRUE
112798,月坛南街19号院,1992,39.91353192,116.3423327,TRUE
96206,翠微中里,1993,39.91363373,116.2900146,FALSE
94730.2,雅安国际公寓,2005,39.91367079,116.4272723,TRUE
62070,美丽亚洲假日花园,1997,39.91370264,116.5212973,TRUE
121632,东华门大街,1988,39.91372509,116.3975963,FALSE
96845,世贸国际公寓,2001,39.91383105,116.4463701,TRUE
159974,丰汇园小区,1998,39.91393503,116.3608144,FALSE
107288.6667,颐源居三期,2003,39.91401102,116.2995033,TRUE
93843.2,颐源居二期,2001,39.91401102,116.2995033,TRUE
129938,南礼士路46号院,2014,39.91403583,116.3474846,TRUE
104758.5,三里河东路,1991,39.91408507,116.3389663,TRUE
126048,金宝街,2008,39.91411781,116.4206243,FALSE
53148.66667,城市广场,1995,39.91413966,116.4973248,TRUE
88326,翠微路4号,1989,39.91430283,116.2972195,FALSE
84034,南礼士路,1976,39.91436975,116.3472792,FALSE
77331,华尔街观典,2007,39.9144513,116.5450936,TRUE
95487,翠微北里,1989,39.91451613,116.2948808,TRUE
53050,丽景馨居,2001,39.9145751,116.5137269,TRUE
84088,北京财富中心,2005,39.91466334,116.453945,TRUE
96833,翠微嘉园,2002,39.91467277,116.2933501,TRUE
131176,三里河一区3号院,1999,39.91479564,116.3366605,TRUE
111411,西堂子胡同,1990,39.91482654,116.4082313,TRUE
112147,月坛南街小四道口,1993,39.91499799,116.3412046,FALSE
105750,三里河东路甲8号院,1996,39.91504863,116.3397561,TRUE
117387,紫金长安,2008,39.91510525,116.2741255,TRUE
159864,宏汇园小区,1999,39.91511096,116.363939,FALSE
101273.3333,锡拉胡同21号院,1988,39.91522681,116.4010558,FALSE
60121,公安局宿舍,2000,39.9152834,116.3439804,TRUE
85413,东大桥路,1967,39.91531632,116.4440014,FALSE
45764.25,建东苑,2002,39.91532307,116.576693,FALSE
108867,万寿路15号院,1995,39.91533805,116.2884837,FALSE
106523,锡拉胡同15号院,1988,39.91540834,116.4023368,FALSE
44789,绿岛苑东区,1979,39.91552806,116.5420248,FALSE
98587,朱各庄12号院,1996,39.91555738,116.2815148,FALSE
115769.5,甘雨胡同,1988,39.91556674,116.4088717,FALSE
116672.5,朝阳门南小街,2004,39.91566786,116.4203135,TRUE
124064,禄米仓胡同,2003,39.91568278,116.4242795,FALSE
114852,月坛西街西里,1981,39.91571179,116.3417413,FALSE
108255,甘雨胡同2号院,1999,39.91571584,116.4105257,FALSE
55002,朝阳嘉园,2006,39.91574629,116.4992348,TRUE
49962,管庄南街,1998,39.91574982,116.5961562,FALSE
159930,禄米仓胡同71号院,1982,39.91581025,116.4222763,FALSE
112714,甘雨胡同33号院,1989,39.915811,116.4091307,FALSE
69903,呼家楼新苑,1997,39.91584724,116.4603207,TRUE
110542,月坛西街乙2号院,1990,39.91600119,116.3443498,TRUE
104167,朱各庄小区,1984,39.91606412,116.2819625,FALSE
74878,金沟河17号院,1988,39.9161831,116.2535363,FALSE
118234,柏树胡同,1989,39.91626613,116.4075606,FALSE
70704,恒华国际商务中心,2003,39.91627103,116.339659,FALSE
58020.77778,甘露园南里,1992,39.91627162,116.5100216,FALSE
95256.66667,恒盛欧洲公馆,2011,39.91627624,116.2485289,TRUE
62089.5,天天朝阳,2005,39.91628423,116.5038533,TRUE
27207,财满街财经中心,2005,39.91635826,116.5262184,TRUE
55990.5,京棉新城,2006,39.9164591,116.499845,TRUE
53753,京华豪园,2000,39.9164689,116.4305891,TRUE
54489.76667,北京新天地,2009,39.91654292,116.6006804,TRUE
135517,三里河一区2号院,1998,39.91654991,116.3351881,TRUE
119157,御金台,2008,39.91657114,116.4522644,TRUE
129264.5,东罗圈胡同,1960,39.91657526,116.4186714,FALSE
56144,甘露家园,1983,39.91659491,116.5087583,FALSE
103497,阜成门南大街,1986,39.91665528,116.3500336,TRUE
92806,凯德锦绣,2011,39.91673351,116.4861187,TRUE
143725,史家胡同20号院,1980,39.91683014,116.4166861,FALSE
88877.5,南水关,1989,39.91687042,116.4275227,TRUE
83537,华业玫瑰东方,2006,39.91687531,116.4795568,TRUE
78939.66667,万寿路1号院,1985,39.91688521,116.2788601,FALSE
55927.25,建西苑南里,1998,39.916912,116.2025646,FALSE
58308.33333,十里堡东里,1991,39.91697658,116.5023013,FALSE
67327,金沟河5号院,1993,39.91700545,116.2606573,FALSE
117899.4,灯市口西街,1989,39.91702468,116.4022874,FALSE
111325,月坛北街,1985,39.91706237,116.3402932,TRUE
76482,朝阳门南大街,1994,39.91706856,116.428286,TRUE
124731,智德北巷,1985,39.91708468,116.398786,FALSE
105704,新城国际,2003,39.91719776,116.449455,TRUE
110449.75,灯市口大街,1990,39.91725606,116.4075205,TRUE
137027,洪茂沟社区,1959,39.91729692,116.3372941,FALSE
63369,朝阳园,2003,39.91737173,116.5113904,TRUE
62463,红庙北里,1982,39.91739319,116.4729652,FALSE
50421.33333,荟康苑,1996,39.91744659,116.577759,FALSE
57272,海华堂,2008,39.91746174,116.4964696,TRUE
58552,朝阳无限,2003,39.91747321,116.5055304,TRUE
105995,西钓鱼台嘉园,2006,39.91747492,116.2942904,TRUE
73425,人民日报社家属区,1990,39.91750014,116.4690933,TRUE
59582,建西苑中里,2005,39.91751156,116.2036272,FALSE
107813,月坛北街甲1号院,1989,39.91757656,116.3483755,TRUE
61093,金台里,1977,39.91767963,116.4712319,FALSE
57508.33333,延静里中街,1975,39.91773254,116.4786844,FALSE
119148.3333,大方家胡同,2003,39.91779291,116.4244595,FALSE
67924.1875,玉海园三里,2000,39.91783038,116.2517271,FALSE
146512,西黄城根南街,1984,39.91785082,116.3712487,FALSE
50322,东领鉴筑,2005,39.91807598,116.5470064,TRUE
71129.66667,金沟河3号院,1988,39.91813748,116.2636502,FALSE
119870,同福夹道,1990,39.91814705,116.409662,FALSE
49111,汇鸿家园,2005,39.91825797,116.5815288,TRUE
90670,泽丰苑一期,2003,39.91829914,116.2558771,FALSE
75000,永定路30号院,1986,39.91843046,116.2592164,FALSE
69136.66667,玉海园二里,2001,39.91848659,116.2483098,TRUE
67308,西四环中路7号院,1978,39.91860335,116.2682707,FALSE
106472,禧瑞都,2009,39.91870168,116.4580414,TRUE
126169,大草厂胡同,1987,39.91872453,116.401917,FALSE
85923,芳草地西街,1981,39.91879885,116.4397298,FALSE
110977,月坛北街25号院,1965,39.91880591,116.3320509,FALSE
47094,福盈家园,2010,39.91884544,116.5620442,FALSE
49996.5,南太平庄北巷,2000,39.91893141,116.5302965,FALSE
116524,后芳嘉园胡同,2002,39.91894115,116.4233376,FALSE
41612,大黄庄东路,2009,39.91898104,116.5446398,TRUE
111028.3333,芳嘉园胡同,2003,39.91901919,116.4218855,FALSE
103873.1429,万明园,1992,39.91903265,116.3485345,FALSE
102121.0909,西水井胡同,2003,39.91903291,116.4245094,TRUE
101199,月坛北小街甲7号院,1980,39.91920294,116.3422965,FALSE
90472.16667,天鹅湾南区,2007,39.91921925,116.5173807,TRUE
94994,国家计委宿舍,1988,39.91923938,116.3381375,FALSE
97003.5,东水井胡同,2005,39.91931478,116.4257914,TRUE
69925,恩济花园,1990,39.91952145,116.2856659,FALSE
89694,中塔园,1995,39.91953356,116.2981975,FALSE
74958,永定路17号院,1994,39.91960077,116.2583374,FALSE
126181.6,骑河楼大街,1987,39.91964506,116.3983952,FALSE
89573.4,天鹅湾北区,2007,39.91975489,116.5173059,TRUE
151021.3846,西城晶华,2008,39.91976026,116.3597784,TRUE
63039.8,阿曼寓所,2007,39.9198038,116.5230484,TRUE
87661,天福园,1994,39.91980588,116.4384964,FALSE
116605,新鲜胡同,1990,39.91987854,116.4214748,FALSE
69189,田村山南路9号院,2004,39.91992365,116.2413379,FALSE
69901.92857,永金里小区,1998,39.9199339,116.2635834,FALSE
61562,八里庄南里,1989,39.91998101,116.4946978,TRUE
70981.23077,青年汇佳园,2006,39.91998422,116.5095723,TRUE
71350,定慧西里,1991,39.92003237,116.2749636,TRUE
69552,永定路22号院,1989,39.92004431,116.2594638,FALSE
130441,民康胡同30号院,1991,39.92021118,116.3511698,TRUE
74858.75,玉海园五里,1999,39.92034488,116.2521997,FALSE
84286,泽丰苑二期,2005,39.92045792,116.2540757,FALSE
74759.66667,玉海园一里,1997,39.92050055,116.2495913,FALSE
113049,报房胡同,1988,39.9205259,116.4077501,FALSE
66923,八宝庄,1990,39.92058807,116.2868848,TRUE
138215,砖塔胡同78号院,1958,39.9206008,116.3616402,FALSE
108020,南竹杆胡同,2003,39.92063952,116.4222158,TRUE
63434,朝外MEN,2005,39.92070942,116.4355643,TRUE
46674.5,福怡苑,1998,39.92074502,116.5481427,FALSE
100167,南礼士路甲1号,1974,39.92075456,116.3459934,FALSE
73016.42857,定慧东里,1991,39.92075729,116.2800662,TRUE
118773.3333,阜成门外大街甲40号,1979,39.92085114,116.3319195,FALSE
87944,阜南小区,1978,39.92088388,116.3202383,FALSE
72463,阜成路甲52号院,1999,39.92089406,116.2839078,FALSE
116060.0909,东厂胡同,1987,39.92089437,116.4022068,FALSE
108962.5,北河沿大街,1987,39.92098433,116.4001359,FALSE
61389,金台北街,1989,39.92098444,116.46918,TRUE
125897.5,羊肉胡同120号院,1990,39.92105985,116.3607655,FALSE
106482.5,月坛北小街1号院,1997,39.92108185,116.3396306,FALSE
53950,富华家园,2000,39.92111847,116.523967,TRUE
54775.5,北京INN,2005,39.92121172,116.4253992,TRUE
60818.18182,十里堡北里,1984,39.92130673,116.5008176,FALSE
71440.5,呼家楼北街,1987,39.92137897,116.459236,TRUE
118253.5,玉石胡同,1990,39.92142538,116.4064691,FALSE
63463.28571,建西苑北里,2004,39.92145952,116.2018278,FALSE
90152,东厂北巷3号院,1986,39.92158829,116.40148,FALSE
50981.5,瑞和国际,2000,39.92165479,116.5462867,TRUE
108914,竹杆胡同,2003,39.92172861,116.4235855,TRUE
93121.66667,阜成门外大街,1960,39.92183764,116.3375785,FALSE
47170.33333,定福家园2号院,2006,39.92189904,116.5633908,TRUE
68800,水碓子东里,1984,39.92209972,116.4710124,FALSE
106414,北竹杆胡同,2003,39.92210201,116.4240283,FALSE
107328,朝阳门内大街甲190号院,1985,39.92223155,116.4175892,FALSE
87134.33333,国风北京一期,2005,39.92229677,116.3830219,TRUE
72793.33333,向军北里,1989,39.92238343,116.4548063,TRUE
66054,凯德华玺,2008,39.92247362,116.4143252,TRUE
45808,定福家园3号院,2006,39.92248659,116.5609696,TRUE
111458,长安山麓,2012,39.92251519,116.2323736,TRUE
79930,富成大厦,2003,39.92253024,116.3314191,TRUE
103093,东四西大街40号院,1988,39.92261033,116.4093918,FALSE
103543,朝内大街136号院,1999,39.92262716,116.4209463,FALSE
103853.8333,朝阳首府,2009,39.92268318,116.4246528,TRUE
74733,珠江罗马嘉园东区,2008,39.9226892,116.5104522,TRUE
72619.5,珠江罗马嘉园西区,2004,39.9226892,116.5104522,TRUE
111687.5,沙滩南巷,1985,39.92269441,116.3988952,FALSE
75071.8,竹园,1995,39.92272882,116.3624007,FALSE
96480.33333,朝阳门内大街,1999,39.92294883,116.4214241,FALSE
59010.83333,柏林爱乐一期,2002,39.92299348,116.5791665,TRUE
57931.55556,柏林爱乐三期,2007,39.92299348,116.5791665,TRUE
53757.19048,柏林爱乐二期,2005,39.92299348,116.5791665,TRUE
102477,东四西大街,1988,39.92306564,116.4074695,FALSE
85238,阜成路49号院,1982,39.92310051,116.2998424,FALSE
